SWEAT index,K index,Totals totals index,Date,Environmental_Stability,Moisture_Indices,Convective_Potential,Temperature_Pressure,Moisture_Temperature_Profiles,TH
85.4,2.2,19.9,14/01/1999,23.1,14.9,0.0,5629,961.07,0
54.3,1.2,22.5,15/01/1999,22.0,17.1,0.0,5673,918.96,0
67.9,4.2,18.9,16/01/1999,25.3,14.4,0.0,5639,925.49,0
71.8,4.4,35.0,17/01/1999,23.4,15.4,0.0,5633,948.01,0
52.4,-2.6,27.6,18/01/1999,33.099999999999994,13.7,0.0,5659,963.94,0
66.0,-3.2,24.1,19/01/1999,26.5,13.1,0.0,5663,961.56,0
64.0,2.6,39.2,20/01/1999,25.5,12.4,0.0,5651,916.85,0
64.0,7.0,41.6,21/01/1999,20.5,14.0,0.0,5683,955.92,0
75.7,9.4,37.7,22/01/1999,15.100000000000001,13.6,0.0,5666,928.18,0
62.1,6.6,33.8,23/01/1999,24.0,13.3,0.0,5661,939.32,0
78.3,-0.8,25.0,24/01/1999,33.6,21.1,0.0,5731,952.87,0
56.3,-1.0,21.5,25/01/1999,24.6,16.3,0.0,5691,930.1,0
67.9,-4.6,15.3,26/01/1999,37.9,17.2,0.0,5712,945.08,0
77.6,-9.8,5.3,27/01/1999,43.900000000000006,18.1,0.0,5735,948.04,0
73.7,-2.6,22.6,28/01/1999,40.2,15.0,0.0,5708,953.48,0
93.1,0.2,21.1,29/01/1999,31.3,16.2,0.0,5722,955.7,0
79.5,0.8,26.7,30/01/1999,24.5,17.8,0.0,5671,921.37,0
70.2,4.0,27.4,31/01/1999,31.700000000000003,18.7,0.0,5701,913.01,0
68.4,0.2,33.0,01/02/1999,24.4,17.7,0.0,5656,983.93,0
67.9,-1.4,23.5,02/02/1999,34.5,14.5,0.0,5696,934.46,0
42.7,6.0,38.4,03/02/1999,20.8,15.9,0.0,5696,912.43,0
78.2,14.2,41.2,04/02/1999,14.2,23.8,0.0,5692,929.82,0
36.9,9.6,32.9,05/02/1999,14.3,16.7,0.0,5702,888.9,0
73.7,19.1,29.7,06/02/1999,18.299999999999997,19.1,0.0,5671,936.2,0
71.8,17.1,28.3,07/02/1999,19.7,19.4,0.0,5673,941.79,0
38.8,3.4,37.6,08/02/1999,23.9,16.1,0.0,5700,922.07,0
31.0,7.0,31.7,09/02/1999,13.9,18.3,0.0,5682,944.23,0
58.2,19.2,37.3,10/02/1999,9.1,28.1,0.0,5694,932.02,0
33.0,5.8,28.9,11/02/1999,15.5,18.8,0.0,5703,943.86,0
56.4,21.2,42.2,12/02/1999,9.7,25.9,0.0,5705,943.65,0
150.8,20.8,45.4,14/02/1999,7.199999999999999,28.3,0.0,5712,954.61,0
81.1,13.0,38.2,15/02/1999,9.6,27.5,0.0,5715,957.38,0
40.7,15.2,32.1,16/02/1999,14.0,24.9,0.0,5707,944.17,0
50.4,11.8,33.6,17/02/1999,17.1,24.8,0.0,5725,932.39,0
73.6,13.4,33.8,18/02/1999,17.700000000000003,23.7,0.0,5709,949.51,0
89.2,5.4,30.1,19/02/1999,19.7,19.9,0.0,5736,938.13,0
96.6,15.8,38.4,20/02/1999,9.9,24.6,0.0,5696,943.47,0
117.1,11.6,34.2,21/02/1999,20.6,25.2,0.0,5723,943.74,0
108.7,3.8,43.8,22/02/1999,5.7,21.0,-222.9,5626,935.23,0
46.0,-8.0,36.6,23/02/1999,15.3,21.4,0.0,5749,949.36,0
132.6,13.0,41.0,24/02/1999,2.6999999999999997,27.9,971.4000000000001,5743,975.14,0
82.7,15.4,39.4,25/02/1999,4.2,29.4,225.5,5750,987.87,0
105.6,14.8,44.4,26/02/1999,-1.2000000000000002,23.9,1301.0,5743,942.28,0
111.5,21.6,48.4,27/02/1999,-4.5,23.8,1047.0,5688,933.82,0
168.9,22.4,49.2,28/02/1999,7.6000000000000005,23.9,0.0,5685,940.84,0
66.0,17.2,42.9,01/03/1999,3.7,17.2,-344.0,5650,962.52,0
54.3,9.8,36.1,02/03/1999,12.1,16.4,0.0,5664,908.58,0
50.4,6.0,33.5,03/03/1999,12.5,17.7,0.0,5689,944.17,0
86.3,5.8,37.0,04/03/1999,16.0,22.6,0.0,5727,952.13,0
70.1,0.6,28.6,05/03/1999,20.1,23.3,0.0,5774,959.92,0
66.0,0.2,24.3,06/03/1999,19.200000000000003,23.5,0.0,5799,972.76,0
85.4,-11.8,28.9,07/03/1999,19.299999999999997,22.0,0.0,5806,937.73,0
79.5,9.0,30.7,08/03/1999,17.2,23.5,0.0,5777,919.75,0
81.5,3.6,25.3,09/03/1999,17.7,20.8,0.0,5822,970.14,0
42.7,15.8,33.9,10/03/1999,6.800000000000001,23.7,-285.7,5784,964.68,0
103.2,26.9,41.0,11/03/1999,-3.4999999999999996,31.5,1576.0,5755,980.06,0
230.5,35.1,51.4,12/03/1999,-5.3,38.6,1113.5,5774,974.87,0
94.0,22.4,39.6,13/03/1999,2.9,31.5,43.400000000000006,5770,977.62,0
122.6,21.0,35.6,14/03/1999,16.8,26.3,0.0,5711,914.05,0
107.7,22.0,39.8,15/03/1999,9.8,24.9,0.0,5671,929.37,0
69.6,-3.0,29.2,16/03/1999,7.699999999999999,27.5,72.69999999999999,5731,972.46,0
167.7,21.6,32.2,17/03/1999,16.9,35.8,0.0,5790,980.27,0
102.4,20.7,31.6,18/03/1999,8.1,35.6,214.5,5797,982.59,0
109.1,17.2,30.8,19/03/1999,5.8,35.0,1987.3000000000002,5806,982.53,0
54.8,-1.6,24.6,20/03/1999,14.9,21.7,0.0,5751,956.77,0
122.5,15.2,37.6,21/03/1999,13.2,28.0,0.0,5765,951.52,0
90.2,13.0,40.0,22/03/1999,-3.5999999999999996,24.6,1213.3999999999999,5704,977.58,0
129.2,14.8,44.8,23/03/1999,-4.8999999999999995,28.1,925.8,5723,987.75,0
118.8,15.6,44.6,24/03/1999,-9.5,33.5,2.1999999999999997,5715,985.12,0
64.0,10.8,33.5,25/03/1999,-0.5,24.0,1326.3,5725,969.62,1
236.4,32.6,49.4,26/03/1999,-6.699999999999999,40.1,-10.2,5753,974.69,0
83.3,20.0,43.4,27/03/1999,-10.2,26.6,2247.7,5759,979.97,0
162.6,17.0,44.6,28/03/1999,0.5,24.8,274.79999999999995,5747,959.18,0
71.6,6.8,37.2,29/03/1999,6.800000000000001,21.9,1353.8,5699,999.98,0
79.6,10.0,35.0,30/03/1999,3.5,28.6,1927.8,5766,980.12,0
207.5,25.2,42.6,31/03/1999,4.8999999999999995,42.9,1476.6999999999998,5799,987.69,0
147.5,17.6,43.2,01/04/1999,-1.8999999999999995,31.9,2650.8999999999996,5778,995.09,0
62.9,11.6,38.2,02/04/1999,-1.1,25.0,1896.1000000000001,5819,979.97,0
38.8,9.4,38.7,03/04/1999,-2.5,23.1,1354.8000000000002,5804,980.0,0
115.3,25.6,47.2,04/04/1999,-6.3,29.5,5.5,5747,982.65,0
86.7,24.4,48.8,05/04/1999,-5.8,24.6,1513.2,5773,972.24,0
45.0,14.6,49.6,06/04/1999,-15.5,27.0,3181.8,5743,990.16,0
69.2,19.0,46.2,07/04/1999,-11.299999999999999,28.5,2373.9,5740,972.15,0
44.6,20.0,39.3,08/04/1999,-8.4,33.6,2554.7,5765,979.97,1
264.6,24.0,54.8,09/04/1999,-9.9,32.5,1330.3,5727,959.09,0
253.8,37.7,50.2,10/04/1999,-1.0,50.6,613.8000000000001,5775,987.75,0
242.2,33.6,50.6,11/04/1999,-2.0,51.4,1293.0,5805,979.97,0
195.6,19.2,44.2,12/04/1999,-2.0000000000000004,42.9,2220.1,5777,987.63,0
174.9,32.1,47.8,13/04/1999,-7.699999999999999,45.0,3413.3,5766,979.9,0
201.4,33.5,44.8,14/04/1999,0.20000000000000018,49.3,1556.6000000000001,5821,992.6,0
272.0,31.6,53.2,15/04/1999,-9.600000000000001,42.7,2584.6,5802,969.28,0
64.7,9.2,35.6,16/04/1999,-2.3000000000000003,30.9,1717.4,5803,972.0,0
119.6,8.2,39.6,17/04/1999,-3.5999999999999996,35.9,3099.6,5767,979.87,0
230.1,26.0,45.0,18/04/1999,1.3000000000000003,43.7,925.4,5813,977.28,0
97.5,9.4,29.0,19/04/1999,4.800000000000001,29.2,2439.9,5783,974.62,0
66.0,10.2,28.7,20/04/1999,5.0,34.4,1553.9,5811,969.41,0
54.3,19.5,31.5,21/04/1999,1.9,30.3,1749.7,5802,982.5,0
110.0,23.9,34.4,22/04/1999,6.4,35.2,-41.7,5828,977.4,0
208.3,27.8,45.0,23/04/1999,2.6000000000000005,47.0,2735.5,5862,966.57,0
100.8,15.2,36.4,24/04/1999,7.5,22.6,-270.09999999999997,5804,860.04,0
206.9,28.0,47.4,25/04/1999,-2.9,42.8,-14.0,5834,961.04,0
112.5,21.6,41.2,26/04/1999,1.8000000000000003,20.1,1069.6,5830,880.66,0
156.0,23.4,45.0,27/04/1999,-0.40000000000000036,29.6,1845.2999999999997,5860,891.7,0
95.0,19.0,40.0,28/04/1999,-0.6000000000000005,35.4,2532.4,5863,979.78,0
146.0,19.8,44.2,29/04/1999,-4.6,39.3,2946.3,5836,963.7,0
104.7,14.0,43.4,30/04/1999,-6.800000000000001,35.6,3810.7000000000003,5837,974.5,1
75.7,13.6,40.1,01/05/1999,-11.5,36.3,2.3000000000000007,5796,956.46,1
424.5,34.2,55.6,02/05/1999,-10.9,49.1,3157.7,5786,963.76,0
241.1,33.9,50.8,03/05/1999,3.8,55.0,-263.79999999999995,5911,944.53,0
124.5,17.6,46.4,04/05/1999,-5.8,33.8,1761.6,5841,955.64,0
232.7,30.7,48.2,05/05/1999,3.0999999999999996,52.9,-251.90000000000003,5872,953.14,0
305.0,36.3,51.2,06/05/1999,-5.4,40.0,4261.1,5806,933.4,0
310.1,34.3,52.8,07/05/1999,-5.199999999999999,36.8,3403.6,5819,920.98,0
216.4,29.8,50.0,08/05/1999,-3.4000000000000004,34.4,2924.6,5814,910.82,1
163.1,31.3,46.2,09/05/1999,6.0,51.5,-429.09999999999997,5857,944.9,0
124.2,19.6,42.4,10/05/1999,4.8,33.8,-196.7,5773,967.3,1
222.5,35.5,46.8,11/05/1999,-0.5,56.0,1729.3000000000002,5806,982.47,0
190.1,30.5,44.8,12/05/1999,5.6,45.4,115.79999999999998,5773,985.28,0
183.4,31.5,44.4,13/05/1999,-1.4000000000000004,44.2,1790.4,5774,977.37,1
283.8,32.6,52.2,14/05/1999,-10.0,45.6,3522.5,5752,966.6,1
255.6,31.7,44.6,15/05/1999,-0.6000000000000001,50.4,1712.8,5753,995.1,0
188.3,26.4,44.4,16/05/1999,5.7,38.2,-9.0,5785,985.24,0
280.5,40.3,50.2,17/05/1999,-7.499999999999999,53.5,3414.4,5742,987.56,0
232.5,39.5,45.6,18/05/1999,10.299999999999999,61.3,-341.6,5855,969.65,0
193.1,29.3,42.8,19/05/1999,3.8999999999999995,47.9,400.4,5814,972.15,1
155.2,27.9,41.0,20/05/1999,2.3,48.0,382.0,5791,985.12,0
337.9,44.3,53.0,21/05/1999,-0.19999999999999973,67.1,1999.0,5810,969.53,0
187.3,32.5,38.8,22/05/1999,10.0,46.2,-40.49999999999999,5810,895.03,1
212.9,29.1,41.0,23/05/1999,0.6000000000000005,46.8,4071.4999999999995,5873,925.73,0
224.4,36.7,44.2,24/05/1999,11.200000000000001,52.6,0.0,5812,881.38,0
299.9,45.7,47.2,25/05/1999,7.5,66.7,1106.0,5859,926.04,1
274.4,44.1,47.0,26/05/1999,-1.9000000000000004,62.9,5420.9,5835,949.99,0
278.9,40.9,42.8,27/05/1999,7.5,63.3,852.9,5812,940.7,0
296.7,41.5,43.0,28/05/1999,5.3,64.0,1878.9,5821,949.99,1
289.6,36.3,41.6,29/05/1999,9.0,55.1,217.9,5750,938.37,0
197.0,15.8,37.2,30/05/1999,8.1,30.7,323.3,5758,880.83,0
171.1,25.0,47.0,31/05/1999,10.2,25.9,0.0,5800,731.96,0
362.7,39.9,57.0,01/06/1999,-16.5,47.0,5549.4,5819,983.88,0
263.5,37.7,51.2,02/06/1999,-10.299999999999999,50.0,3960.9,5829,963.55,1
152.4,35.7,47.4,03/06/1999,-6.3,56.1,2322.7,5815,979.84,1
263.9,39.7,49.8,04/06/1999,1.7999999999999998,59.9,584.8000000000001,5800,972.15,0
158.6,32.5,44.0,05/06/1999,-1.5,53.9,1652.2,5800,979.9,0
87.3,0.2,31.4,06/06/1999,2.1999999999999997,44.9,1091.3,5832,985.0,1
191.4,24.5,36.8,07/06/1999,5.6,41.5,1339.8999999999999,5821,910.74,0
223.9,39.9,47.6,08/06/1999,-5.2,53.5,4953.8,5845,904.91,1
221.1,36.5,46.0,09/06/1999,5.3999999999999995,48.3,97.39999999999998,5818,859.87,0
266.9,40.9,43.8,10/06/1999,3.7,62.2,2611.0,5835,947.68,1
368.7,39.9,46.2,11/06/1999,0.5999999999999996,56.9,1588.5,5741,949.99,0
269.2,32.3,40.0,12/06/1999,3.3,54.6,821.1999999999999,5783,985.12,0
269.7,41.1,45.8,13/06/1999,3.4,66.3,1963.8,5831,979.87,0
150.9,27.7,37.4,14/06/1999,-0.20000000000000018,45.8,2018.5,5825,984.94,0
207.5,34.1,41.6,15/06/1999,4.4,51.1,2080.2000000000003,5847,918.43,1
289.1,36.4,41.2,16/06/1999,5.1000000000000005,63.4,2399.0,5872,949.99,1
268.2,27.8,35.2,17/06/1999,15.6,48.1,0.0,5854,877.92,0
314.7,33.6,38.8,18/06/1999,5.200000000000001,58.2,3468.7000000000003,5843,947.68,0
263.1,34.7,41.8,19/06/1999,2.1999999999999997,62.0,2171.8,5825,985.0,1
254.9,34.3,39.8,20/06/1999,8.9,67.5,-7.300000000000011,5872,985.06,0
237.9,38.4,39.2,21/06/1999,7.7,62.4,1177.6,5847,910.63,0
238.8,34.5,40.2,22/06/1999,20.8,55.6,0.0,5796,842.49,0
286.5,35.7,39.0,23/06/1999,4.7,61.6,2028.0,5800,928.51,0
300.2,39.3,40.0,24/06/1999,7.300000000000001,66.2,19.5,5805,950.01,0
269.8,38.9,45.2,25/06/1999,4.0,52.7,1222.3,5761,949.99,1
279.2,34.5,40.8,26/06/1999,8.0,51.1,3.3,5783,947.71,0
263.6,36.1,44.4,27/06/1999,5.3999999999999995,53.5,660.6,5799,910.98,0
243.5,33.0,37.0,28/06/1999,7.3999999999999995,65.4,1102.5,5853,992.57,0
230.7,39.5,43.2,29/06/1999,1.6999999999999997,67.6,-5.0,5807,979.9,0
254.3,38.5,42.6,30/06/1999,5.4,74.1,719.5,5887,977.16,1
299.0,46.3,49.6,01/07/1999,2.5000000000000004,79.3,708.6,5853,976.29,1
251.5,36.3,44.2,02/07/1999,8.200000000000001,55.6,-124.80000000000001,5836,877.72,1
254.2,40.5,46.6,03/07/1999,2.1000000000000005,56.1,1207.0,5822,894.37,1
172.5,32.5,40.8,04/07/1999,-0.2999999999999998,53.3,1045.6000000000001,5759,995.1,0
236.3,32.7,39.6,05/07/1999,6.6,61.3,1432.8,5836,992.6,0
210.0,35.7,42.8,06/07/1999,-1.4000000000000004,58.3,3381.4,5810,984.97,0
238.8,37.5,38.8,07/07/1999,6.8,65.9,230.1,5828,992.63,0
277.0,38.8,40.6,08/07/1999,11.4,73.9,-105.1,5882,979.93,0
244.3,38.5,44.0,09/07/1999,0.20000000000000018,62.1,2599.2,5817,971.94,1
261.2,35.5,40.4,10/07/1999,9.700000000000001,58.9,-34.7,5836,935.92,1
319.3,45.1,46.4,11/07/1999,5.1,69.2,204.1,5840,949.99,1
267.9,37.9,42.6,12/07/1999,7.499999999999999,60.1,30.700000000000003,5814,894.75,1
312.3,40.1,42.6,13/07/1999,7.3,64.9,236.4,5805,928.62,0
275.5,36.2,37.4,14/07/1999,11.9,62.0,77.1,5791,940.65,0
308.4,38.8,40.0,15/07/1999,7.6,67.1,17.599999999999998,5866,945.34,0
256.2,37.5,44.6,16/07/1999,-0.2999999999999998,55.4,3234.1,5815,933.31,0
245.2,31.5,39.8,17/07/1999,5.200000000000001,53.4,1897.3999999999999,5834,928.48,1
254.3,38.1,41.2,18/07/1999,6.2,73.4,794.6,5853,979.87,1
292.8,36.4,40.0,19/07/1999,9.6,63.0,1.2000000000000028,5870,920.95,1
260.7,36.5,42.6,20/07/1999,9.1,56.9,9.800000000000004,5786,918.89,1
248.5,36.3,41.6,21/07/1999,8.200000000000001,60.2,417.2,5819,940.73,1
245.6,36.5,41.6,22/07/1999,11.0,58.6,0.0,5835,889.45,0
258.6,36.9,42.4,23/07/1999,7.6,57.9,254.9,5833,900.08,0
249.2,38.3,43.6,24/07/1999,2.2,62.1,3602.8,5825,945.32,0
275.4,40.5,46.0,25/07/1999,3.6,55.7,1529.8,5781,928.56,0
286.2,40.3,43.0,26/07/1999,4.499999999999999,64.2,2512.2000000000003,5846,923.37,0
321.9,37.9,41.8,27/07/1999,5.000000000000001,61.8,1440.8,5785,947.68,0
339.2,40.1,44.4,28/07/1999,3.2,67.2,3374.7000000000003,5826,938.18,0
301.1,38.8,39.2,29/07/1999,10.5,66.2,128.39999999999998,5838,935.84,1
214.2,34.3,46.2,30/07/1999,1.0,46.7,2039.6000000000001,5755,949.99,1
203.7,30.6,36.4,31/07/1999,14.7,53.0,0.0,5844,881.02,1
278.9,41.7,45.8,01/08/1999,1.9,72.2,1408.6000000000001,5841,971.0,0
235.7,33.3,41.6,02/08/1999,11.6,49.2,-286.3,5819,892.56,1
241.5,32.3,38.0,03/08/1999,12.4,52.1,0.0,5780,900.69,1
230.1,30.5,38.6,04/08/1999,11.9,53.5,0.0,5835,928.7,1
218.1,32.1,38.6,05/08/1999,11.0,53.3,0.0,5831,903.02,1
223.7,35.3,41.6,06/08/1999,6.4,53.4,83.10000000000001,5759,908.51,0
294.9,34.3,40.4,07/08/1999,9.899999999999999,56.2,13.2,5745,949.99,0
239.0,32.5,38.4,08/08/1999,7.8999999999999995,52.9,516.0,5760,947.71,0
262.7,36.2,38.0,09/08/1999,10.6,58.7,-36.5,5833,918.59,0
260.6,37.9,43.2,10/08/1999,1.7999999999999998,66.2,2265.4,5825,985.0,1
230.2,32.3,43.2,11/08/1999,1.8999999999999995,55.4,2562.4,5831,977.25,1
241.0,37.5,41.6,12/08/1999,9.1,51.4,-114.6,5806,881.02,1
268.5,37.1,43.4,13/08/1999,7.999999999999999,55.5,-18.19999999999999,5806,889.4,1
196.3,33.7,41.4,14/08/1999,8.3,45.2,-74.2,5731,887.39,0
225.1,34.9,40.0,15/08/1999,8.5,60.8,42.0,5802,997.57,0
238.6,34.7,40.2,16/08/1999,9.299999999999999,63.3,-92.6,5849,990.16,0
229.3,33.9,39.8,17/08/1999,7.4,59.7,5.300000000000004,5821,987.66,1
202.8,29.9,39.2,18/08/1999,3.5,59.4,2975.9,5828,995.07,1
250.7,39.1,43.6,19/08/1999,4.9,71.9,1363.2,5845,982.47,1
242.6,37.5,43.4,20/08/1999,3.5,69.0,1576.7,5833,987.56,1
218.2,34.1,41.0,21/08/1999,0.5999999999999996,61.0,1976.8999999999999,5822,987.53,0
249.8,38.5,45.2,22/08/1999,-0.40000000000000036,66.2,2405.2,5828,984.97,0
218.6,32.1,43.0,23/08/1999,2.4999999999999996,58.5,1692.8,5860,985.0,0
177.9,23.2,38.0,24/08/1999,3.7,47.2,1724.1000000000001,5832,992.6,0
210.6,29.1,38.0,25/08/1999,4.8999999999999995,55.9,-4.300000000000001,5833,979.87,0
202.4,30.3,40.0,26/08/1999,0.5,54.2,2080.4,5802,977.25,1
206.6,31.5,38.8,27/08/1999,5.5,58.6,395.7,5821,979.93,1
174.5,31.5,40.6,28/08/1999,0.40000000000000036,50.4,1710.3999999999999,5784,977.34,0
226.7,34.9,40.2,29/08/1999,5.4,65.3,991.4000000000001,5835,979.87,0
215.4,31.3,40.0,30/08/1999,2.4000000000000004,57.2,2081.2,5817,992.6,0
217.9,30.3,42.0,31/08/1999,-2.4000000000000004,50.2,1107.0,5778,985.03,1
248.7,33.5,40.0,01/09/1999,5.4,61.7,895.0,5840,992.6,0
263.1,29.1,39.0,02/09/1999,7.799999999999999,58.8,491.9,5863,985.03,0
210.8,27.5,38.4,03/09/1999,1.3999999999999995,48.7,1540.1,5800,977.28,1
259.5,37.7,41.2,04/09/1999,4.800000000000001,67.3,2634.4,5829,992.6,0
228.8,35.7,46.8,05/09/1999,-3.4,57.2,3048.7,5785,995.1,0
202.4,32.7,43.0,06/09/1999,-1.6000000000000005,56.0,1975.7,5801,985.03,0
197.0,31.5,45.2,07/09/1999,-5.6000000000000005,52.5,3613.5,5769,985.0,1
221.6,32.2,37.2,08/09/1999,8.9,69.0,-74.5,5886,985.0,1
265.8,36.9,47.0,09/09/1999,1.6000000000000005,62.9,1724.1000000000001,5821,997.54,1
226.9,35.9,46.4,10/09/1999,-3.9,58.0,2860.6000000000004,5772,982.5,0
241.3,38.3,43.4,11/09/1999,3.6999999999999997,65.3,805.2,5789,990.16,0
226.8,38.9,45.6,12/09/1999,2.6999999999999997,52.7,984.8,5760,933.59,0
265.1,37.1,44.6,13/09/1999,4.8,67.4,394.3,5821,997.57,0
240.4,35.7,41.6,14/09/1999,6.1,65.1,812.5999999999999,5824,995.1,0
238.5,33.7,43.4,15/09/1999,4.2,60.3,779.1,5833,987.59,1
239.3,34.1,44.0,16/09/1999,-1.7000000000000002,62.8,3264.6,5807,992.57,1
241.7,37.1,43.8,17/09/1999,0.7000000000000002,66.8,2072.2000000000003,5821,995.07,0
192.3,30.5,42.8,18/09/1999,-2.7,53.9,3247.7999999999997,5803,985.0,1
172.0,29.7,38.4,19/09/1999,2.1000000000000005,54.6,1944.5,5825,992.6,0
197.9,33.5,45.6,20/09/1999,-3.6000000000000005,54.2,3287.6,5784,985.03,1
211.9,36.7,40.4,21/09/1999,6.2,65.9,362.0,5813,987.66,0
223.0,35.9,42.4,22/09/1999,3.6,62.1,1265.8999999999999,5802,995.1,1
252.5,36.3,41.8,23/09/1999,6.5,67.0,272.8,5821,997.57,1
290.2,38.5,46.6,24/09/1999,3.6999999999999997,60.3,316.3,5801,987.66,1
285.9,40.1,44.8,25/09/1999,2.9000000000000004,70.4,1053.6,5831,995.1,1
263.5,36.1,46.8,26/09/1999,2.8,59.2,1358.5,5802,987.63,1
194.8,31.3,40.6,27/09/1999,4.6,56.6,288.20000000000005,5792,997.57,0
151.9,24.7,38.0,28/09/1999,6.0,42.2,76.49999999999999,5799,974.9,0
172.0,26.5,41.8,29/09/1999,3.5,41.6,494.50000000000006,5780,977.46,1
212.8,32.5,45.6,30/09/1999,1.7999999999999998,50.6,1152.8,5808,974.78,0
124.0,28.7,41.0,01/10/1999,-2.7,47.2,2227.7999999999997,5773,1000.57,0
151.3,29.5,40.0,02/10/1999,1.5,51.0,1983.8000000000002,5792,974.72,0
103.3,21.6,36.6,03/10/1999,5.800000000000001,37.8,234.70000000000002,5790,977.52,0
184.0,31.3,42.8,04/10/1999,0.7000000000000002,47.9,2175.5,5770,972.15,0
154.4,27.5,39.4,05/10/1999,-0.6000000000000005,41.0,1657.4,5748,977.4,1
213.5,29.7,39.8,06/10/1999,6.199999999999999,51.1,250.79999999999998,5770,990.22,0
169.3,29.1,39.6,07/10/1999,5.9,48.4,58.0,5799,977.52,0
207.8,31.3,39.4,08/10/1999,7.1,55.5,349.9,5837,974.78,1
213.9,34.3,41.4,09/10/1999,4.6,54.1,572.0,5815,964.04,0
146.8,14.8,34.2,10/10/1999,5.8,34.1,-38.5,5798,977.43,0
184.6,5.6,40.2,11/10/1999,1.8999999999999995,35.4,39.800000000000004,5786,974.81,0
59.6,4.6,31.8,12/10/1999,4.5,25.6,-41.5,5776,964.31,0
17.5,2.0,26.5,13/10/1999,2.5999999999999996,32.2,-57.3,5779,969.59,1
161.5,29.7,40.6,14/10/1999,1.4,50.3,749.0999999999999,5778,972.18,1
205.0,33.1,41.4,15/10/1999,12.200000000000001,56.0,0.0,5856,985.18,0
157.7,27.8,43.2,16/10/1999,1.2000000000000002,42.5,925.2,5778,980.06,0
165.5,26.7,34.2,17/10/1999,8.7,49.5,21.700000000000003,5814,980.0,1
161.7,26.7,36.4,18/10/1999,5.1000000000000005,36.9,131.1,5750,980.15,0
278.8,34.1,44.8,19/10/1999,1.3000000000000003,54.3,1900.5,5796,990.16,0
92.4,15.4,38.4,20/10/1999,-3.9000000000000004,34.2,2902.2000000000003,5718,966.93,0
189.4,30.9,40.2,21/10/1999,6.9,46.7,-21.800000000000004,5782,977.58,1
198.5,33.1,43.0,22/10/1999,3.6,50.8,468.8,5761,974.93,0
160.5,32.1,42.0,23/10/1999,3.5999999999999996,44.1,46.2,5762,980.15,0
122.6,25.1,38.6,24/10/1999,2.8,39.3,561.6,5746,972.34,0
182.1,30.5,40.6,25/10/1999,3.6,46.8,776.0999999999999,5777,977.4,0
71.4,17.1,27.6,26/10/1999,14.3,32.3,0.0,5805,959.09,0
36.9,12.7,19.9,27/10/1999,15.4,28.2,0.0,5787,962.27,0
190.0,32.5,37.0,28/10/1999,10.299999999999999,44.9,-86.9,5804,982.65,0
187.5,25.1,36.2,29/10/1999,3.9000000000000004,45.8,1238.0,5773,977.46,0
148.9,14.8,36.0,30/10/1999,2.3,41.9,990.4,5789,987.66,0
170.0,8.4,32.4,31/10/1999,10.700000000000001,43.1,0.0,5810,982.62,0
197.7,32.5,41.0,01/11/1999,4.8999999999999995,48.2,295.4,5800,997.08,0
142.8,29.1,41.6,02/11/1999,0.0,41.7,1128.6,5777,982.59,0
139.9,18.2,35.6,03/11/1999,8.4,40.7,-23.6,5765,975.02,0
118.4,24.0,38.2,04/11/1999,6.4,34.8,-13.900000000000006,5731,964.68,0
84.3,19.6,35.6,05/11/1999,3.8000000000000003,27.0,348.0,5685,972.58,0
138.6,6.0,35.6,06/11/1999,8.8,29.2,35.0,5721,959.24,0
48.5,-4.6,21.3,07/11/1999,15.1,21.5,0.0,5734,953.96,0
158.0,4.8,33.0,08/11/1999,16.2,23.0,0.0,5727,945.85,0
131.6,3.8,40.0,09/11/1999,6.7,24.7,0.0,5718,959.61,0
125.7,1.8,35.2,10/11/1999,25.4,24.2,0.0,5763,929.7,0
131.5,1.2,32.6,11/11/1999,29.299999999999997,23.2,0.0,5744,926.99,0
85.0,-6.2,27.0,12/11/1999,26.5,24.2,0.0,5729,944.23,0
44.6,-7.0,16.1,13/11/1999,17.4,22.7,0.0,5726,943.68,0
36.8,-10.4,25.2,14/11/1999,24.8,19.3,0.0,5754,952.32,0
63.2,-7.2,28.4,15/11/1999,21.9,20.0,0.0,5732,955.0,0
130.4,-1.2,33.6,16/11/1999,20.0,25.3,0.0,5750,957.35,0
115.1,-1.6,31.8,17/11/1999,15.5,25.5,-97.7,5726,951.68,0
151.1,0.0,33.2,18/11/1999,17.700000000000003,26.5,0.0,5737,954.39,0
72.4,-3.6,30.8,19/11/1999,14.7,22.1,0.0,5718,946.15,0
34.9,-7.8,20.9,20/11/1999,18.9,18.8,0.0,5713,931.84,0
106.1,0.6,31.0,21/11/1999,15.100000000000001,24.9,-84.3,5709,957.11,0
34.4,-10.2,21.8,22/11/1999,23.9,19.3,0.0,5724,920.49,0
51.3,-10.6,24.0,23/11/1999,26.1,18.5,0.0,5738,938.52,0
59.7,-11.0,22.8,24/11/1999,27.700000000000003,21.6,0.0,5766,941.18,0
21.3,-2.4,14.5,25/11/1999,23.4,22.8,0.0,5741,949.81,0
31.0,0.8,24.9,26/11/1999,22.7,23.5,0.0,5748,965.71,0
50.4,-0.8,23.7,27/11/1999,26.9,19.3,0.0,5741,941.51,0
53.2,0.0,26.2,28/11/1999,24.6,18.2,0.0,5715,933.03,0
44.6,0.4,22.1,29/11/1999,23.4,18.3,0.0,5711,955.28,0
70.8,-1.0,28.8,30/11/1999,26.299999999999997,19.8,0.0,5750,947.13,0
