YEAR,MONTH,DAY,SWEAT index,Showalter index,LIFTED index,K index,Cross totals index,Vertical totals index,Totals totals index,TLCL,PLCL,CINE,CAPE,PRECIPITABLE WATER,1000-500 THICKNESS
1996,11,18,66.1,11.3,9,6.2,10.9,20.9,31.8,285.53,938.58,0,0,17.9,5707
1996,11,19,19.4,15.9,12.7,-2.6,2.4,19.3,21.7,287.02,960.43,0,0,23.8,5787
1996,11,20,34.8,10.4,5.5,-10.2,7.3,22.7,30,290.29,975.57,0,0,25.5,5751
1996,11,21,40.7,10.4,7.2,-8.6,3.2,22.9,26.1,287.69,952.13,0,0,17.2,5695
1996,11,22,94.1,8.4,4.4,-5.2,12.5,23.5,36,289.22,965.35,0,0,21.2,5718
1996,11,23,90.2,13.7,11,-7.2,9.5,21.5,31,287.07,965.71,0,0,18.6,5728
1996,11,24,141.6,11.6,9,5.8,15.1,20.5,35.6,287.29,968.28,0,0,23,5693
1996,11,25,115.3,12,9.2,-0.2,11.1,20.3,31.4,286.49,938.31,0,0,20.7,5729
1996,11,26,95.1,7.9,5.4,6,14.1,23.9,38,287.21,960.37,0,0,20.1,5666
1996,11,27,60.1,10.3,8.4,1.6,1.6,24.5,26.1,285.39,941.51,0,0,15.3,5693
1996,11,28,50.4,7.5,4.8,6.4,9.8,24.9,34.7,287.93,975.88,0,0,19.7,5656
1996,11,29,69.8,8.8,6.9,2,9.6,21.9,31.5,286.43,960.53,0,0,18.3,5671
1996,11,30,70.2,8.8,5.8,6,10.7,24.9,35.6,288.11,973.31,0,0,22,5701
1996,12,1,44.6,17.5,16,-4,-8.8,19.9,11.1,286.76,989.28,0,0,19.4,5757
1996,12,2,99.3,13.9,11.5,8.6,10.5,24.5,35,285.66,935.65,0,0,29.3,5730
1996,12,3,243.8,9.9,5.3,35.7,22.7,23.7,46.4,289.22,940.38,0,0,44.9,5760
1996,12,4,162.5,8.4,4.5,33.3,20.1,24.7,44.8,288.32,943.53,0,0,42.1,5727
1996,12,5,184.1,9.9,5.9,37.7,20.7,25.1,45.8,288.37,946.37,0,0,48.3,5757
1996,12,6,180.5,8.9,6.4,27.4,20.3,25.3,45.6,285.71,920.58,0,0,36.4,5690
1996,12,7,186.4,13.2,9.8,20,15.3,21.7,37,287.17,943.86,0,0,31.7,5730
1996,12,8,69.8,16.5,16.8,12.4,-7.8,23.7,15.9,281.65,936.94,0,0,20.9,5685
1996,12,9,56.3,16.9,18.6,10.2,8.1,21.1,29.2,279.46,931.93,0,0,18.4,5669
1996,12,10,123.4,18.8,19.7,16.2,11.9,22.5,34.4,278.16,888.2,0,0,26,5713
1996,12,11,48.5,16.2,17,4.2,7.9,21.9,29.8,282.41,971.57,0,0,17.5,5674
1996,12,13,56.3,17.2,18.3,6.4,-1.4,23.5,22.1,280.89,951.07,0,0,16,5691
1996,12,14,64,15.7,15.9,3.2,1.4,20.9,22.3,282.97,966.42,0,0,18.2,5688
1996,12,15,83.4,12.1,12.4,8.6,6,23.7,29.7,282.63,950.64,0,0,16.8,5660
1996,12,16,75.7,15.2,15.1,2.8,4.4,19.9,24.3,282.7,942.31,0,0,17.5,5675
1996,12,17,64,17.4,19.2,1.6,-3.8,18.7,14.9,279.17,937.76,0,0,16.2,5667
1996,12,18,79.5,12.9,12.2,-3.2,7.6,19.9,27.5,284.02,953.02,0,0,20.8,5682
1996,12,19,64.8,14.2,12.6,-8.6,7.9,18.3,26.2,284.43,941.79,0,0,21.1,5721
1996,12,20,42.7,13.2,13.2,-10.6,7.6,18.1,25.7,282.37,933.82,0,0,16.5,5638
1996,12,21,143.8,16,13.4,0.8,13.1,18.7,31.8,285.47,935.71,0,0,29.4,5745
1996,12,22,115.1,12,11.6,2.6,15.9,19.5,35.4,283.28,942.12,0,0,20.1,5649
1996,12,23,148.9,13.7,13,1.2,15.3,17.7,33,283.75,947.59,0,0,22.2,5667
1996,12,24,110.9,12.3,12,-0.8,14.9,18.9,33.8,283.4,950.42,0,0,19.1,5656
1996,12,25,32,13.3,12.9,-4.8,9.1,19.7,28.8,283.09,942.18,0,0,16.8,5675
1996,12,26,89.2,13.2,12.7,8.4,13.3,20.5,33.8,283.93,963.67,0,0,23,5694
1996,12,27,75.5,14.2,12.1,-1.8,7.7,20.3,28,285.56,952.65,0,0,19.3,5719
1996,12,28,92.5,10.5,9.4,0.2,11.9,21.1,33,284.33,947.43,0,0,17.4,5659
1996,12,29,64,11.9,11.6,-2,7.4,19.9,27.3,282.19,925,0,0,14.1,5664
1996,12,30,69.8,12.3,12.3,-3.6,5.8,19.5,25.3,282.75,945.08,0,0,14.3,5656
1996,12,31,104.3,9.3,8.1,1.8,15.5,20.7,36.2,284.24,941.85,0,0,19.1,5655
1997,1,1,104.2,9.1,8.8,3.2,16.3,19.7,36,285.95,989.15,0,0,20.3,5650
1997,1,2,136.8,10.4,9.6,6.2,17.7,18.7,36.4,284.36,950.18,0,0,19.1,5632
1997,1,3,46.6,13.6,14.2,-1.2,3.2,17.9,21.1,281.94,942.52,0,0,11.6,5633
1997,1,4,33,9.9,10.7,3,10.8,20.7,31.5,282.24,950.73,0,0,13.3,5604
1997,1,5,38.8,10,9.9,-0.6,10.6,19.1,29.7,283.09,942.18,0,0,14.1,5623
1997,1,6,76.5,12.1,13.1,4.2,12.1,19.5,31.6,280.92,928.45,0,0,14.3,5594
1997,1,7,103,11.4,11.2,4.2,12.9,18.9,31.8,283.88,958.42,0,0,17.4,5603
1997,1,8,81.5,10.4,10,-0.4,5.2,19.3,24.5,283.07,930.65,0,0,13,5606
1997,1,9,93.7,10.3,9,9.2,12.5,21.9,34.4,283.31,908.92,0,0,23.6,5651
1997,1,10,73.7,9.5,8.5,6.6,2.2,22.1,24.3,284.52,947.37,0,0,19.9,5624
1997,1,11,69.8,11.6,11.2,18.4,4,26.1,30.1,283.13,944.99,0,0,20.9,5652
1997,1,12,108.2,7.6,6.7,24.4,16.3,25.5,41.8,283.32,924.55,0,0,27.5,5637
1997,1,13,108.1,7.3,7.8,8.3,18.9,27.1,46,282.28,939.59,0,0,22.1,5590
1997,1,14,116.4,6.4,6.3,8.6,18.7,25.1,43.8,282.43,918.78,0,0,18.4,5577
1997,1,15,130.3,5,3,26.8,19.1,27.1,46.2,286.85,963.12,0,0,27.6,5617
1997,1,16,310.7,2.4,-0.2,30.4,26.5,27.7,54.2,288.77,992.97,-1.6,0.3,28.7,5588
1997,1,17,83.4,2.8,2.8,19.9,14,28.3,42.3,283.32,933.49,0,0,15.9,5548
1997,1,18,56.3,10.4,12,3.2,13,24.3,37.3,279.23,920.12,0,0,15.6,5612
1997,1,19,60.1,11.2,12.9,1.6,7.4,22.3,29.7,280.67,948.41,0,0,12.3,5607
1997,1,20,103.8,9.4,10.6,17.4,17.9,26.3,44.2,281.94,958.82,0,0,19.8,5619
1997,1,21,162.6,7,5.2,26.3,17.7,21.5,39.2,289.35,999.98,0,0,34,5622
1997,1,22,142.1,15.5,16,13.4,6.5,12.5,19,283.98,971.33,0,0,22.8,5559
1997,1,23,130,16.1,18.3,11.9,8.5,15.3,23.8,279.22,929.09,0,0,18.3,5594
1997,1,24,120.3,18.6,20.9,7.2,2.8,14.1,16.9,279.41,940.51,0,0,18.4,5613
1997,1,25,93.1,17.7,19.7,-3,3.2,13.9,17.1,280.31,951.22,0,0,17.5,5622
1997,1,26,79.5,18.3,20.9,-4.6,4.4,13.5,17.9,277.78,923.72,0,0,16.2,5620
1997,1,27,66,18.1,19.8,-4,3.4,14.7,18.1,280.09,948.56,0,0,15.3,5648
1997,1,28,91.2,12.7,13.2,12.4,-4.4,23.5,19.1,281.9,939.71,0,0,16.3,5646
1997,1,29,91.2,8.5,8.8,7.4,13.5,22.9,36.4,283.52,961.14,0,0,17.8,5603
1997,1,30,150.4,10.8,10.5,12.6,17.9,21.5,39.4,284.07,958.36,0,0,22.7,5641
1997,1,31,127.4,2.7,-0.1,20,19.1,26.1,45.2,288.66,968.06,-64.2,11.6,27.3,5615
1997,2,1,183.9,9,6.4,23,15.9,22.3,38.2,289.36,996.02,0,0,29.2,5649
1997,2,2,122,17.5,17.8,6.4,6.1,16.5,22.6,283.02,950.55,0,0,23,5644
1997,2,3,147.9,14.8,14.2,5.4,9.7,16.7,26.4,285.05,958.15,-261.3,3.4,18.7,5602
1997,2,4,178,10.1,7.3,21.8,14.9,19.7,34.6,288.5,973.25,0,0,32.5,5644
1997,2,5,143,7.4,4.8,6.4,15.1,20.9,36,289.16,992.94,-55.9,57.5,26,5597
1997,2,6,175.2,14.3,12.5,10.1,11.1,14.3,25.4,285.91,938.46,-115.6,8.8,26.7,5618
1997,2,7,97,22.6,24.1,-9.2,-5,8.9,3.9,281.02,945.57,0,0,19.6,5614
1997,2,8,100.9,21.7,23.5,-11,-2,8.9,6.9,280.67,948.41,0,0,19.5,5613
1997,2,9,89.2,20.8,22.5,2.7,-1,11.9,10.9,280.22,931.66,0,0,22.4,5617
1997,2,10,157.8,9.2,6.1,8.6,14.1,21.5,35.6,288.63,965.44,-99.9,45.6,32,5654
1997,2,11,226.5,10.8,6,16.8,16.7,18.7,35.4,291.34,987.99,-56.3,36.7,37.8,5692
1997,2,12,83.4,16.9,16.9,-8,5,12.3,17.3,282.06,928.02,0,0,20.6,5664
1997,2,13,81.5,17.3,18.7,-1.8,-5.4,13.7,8.3,280.36,940.2,0,0,17.1,5651
1997,2,14,83.4,12,11.3,-0.8,7,21.1,28.1,284.76,971.24,0,0,20.8,5697
1997,2,15,159.7,14.1,12.9,9.6,9.1,19.1,28.2,285.24,958.11,0,0,24.7,5699
1997,2,16,146.4,14.5,14.6,15,11.3,22.3,33.6,276.85,816.73,0,0,25.4,5713
1997,2,17,221.8,8.4,2.7,26.8,15.9,22.7,38.6,292.84,975.27,-68.1,45.4,33.6,5737
1997,2,18,181.2,13.4,11.7,14.2,15.9,21.3,37.2,283.1,895.77,0,0,29.4,5738
1997,2,19,268,5.6,1.6,26.2,24.5,26.1,50.6,289.7,975.66,0,0,37.2,5672
1997,2,20,214.1,5.1,1.3,29.9,21.5,23.1,44.6,289.95,985.64,-87.8,8.9,34.9,5653
1997,2,21,135,2.6,-1.7,27.4,19.9,25.5,45.4,290.73,983.11,-38.1,281.5,29.2,5630
1997,2,22,237.9,4.7,2.5,31,24.9,26.7,51.6,286.53,952.41,0,0,32.5,5643
1997,2,23,66,3.3,0.2,17.2,5.6,25.7,31.3,289.35,983.23,-73,194.5,20.2,5598
1997,2,24,48.5,9.1,7,6.6,8.2,21.1,29.3,286.6,957.84,0,0,18.9,5638
1997,2,25,102.1,2,-3.1,28.2,19.9,27.7,47.6,291.35,990.43,-59.7,72.7,29.9,5719
1997,2,26,294.9,0.5,-3.9,35.5,24.9,29.3,54.2,290.44,970.38,-103.1,641,29,5646
1997,2,27,117.8,1.8,-2.5,28,17.9,29.1,47,290.93,983.08,-113.3,522.6,30,5643
1997,2,28,136.5,-1.6,-7.8,21.2,20.3,29.5,49.8,294.3,985.34,-23.5,1747.6,30.7,5661
1997,3,1,273.1,3.9,-1.1,27,24.5,27.5,52,293.11,997.23,-187.8,221.5,40.9,5722
1997,3,2,188.1,3.7,-2.9,16.8,22.3,25.7,48,294.55,997.6,-43.9,9.6,38.4,5714
1997,3,3,79.9,2.3,-3,6.4,13.1,26.5,39.6,292.72,985.43,-4.2,0.4,22.9,5680
1997,3,4,254.7,1.3,-3.1,31.4,21.5,32.5,54,290.49,945.82,-243.7,908.6,27,5682
1997,3,5,69.2,-2.4,-9.5,24.6,15.5,31.3,46.8,295.51,987.75,-48.8,3138.7,27.4,5672
1997,3,6,151.4,-2.7,-9.5,26.2,19.1,33.3,52.4,295.34,995.16,-54.7,3090.3,30.1,5660
1997,3,7,323.5,-1,-6.4,34.6,23.7,33.7,57.4,291.39,933.82,-230.9,1902.4,32.1,5700
1997,3,8,99.4,1.8,-5.5,15.4,14.3,28.1,42.4,295.21,974.99,-87.1,1652.8,28.4,5724
1997,3,9,62.5,4,-1.6,13.4,9.1,24.5,33.6,292.57,953.81,-86.2,1104.5,22.1,5694
1997,3,10,116.2,0.7,-5.2,26,17.5,29.1,46.6,292.85,948.07,-117.3,1701.8,26.4,5698
1997,3,11,188,-0.4,-6.9,31.4,21.7,29.7,51.4,294.36,969.83,-38.4,3245.6,29.3,5677
1997,3,12,159.8,2.6,-3.9,33.1,19.1,29.9,49,293.43,947.92,-179.7,1763,32.8,5749
1997,3,13,107.4,0.4,-6.3,29.8,17.3,30.5,47.8,294.44,961.72,-125.2,2513.9,32,5728
1997,3,14,115.3,-1.1,-8.1,21.6,15.9,35.1,51,294.98,972.4,-182.8,2706.5,31.5,5740
1997,3,15,131.6,0.4,-5.9,28.2,17.5,32.1,49.6,293.63,959.12,-177.7,1301,33.1,5739
1997,3,16,272.3,-2,-10.6,36.7,21.3,33.3,54.6,297.62,979.97,-88.2,4100.9,45,5757
1997,3,17,184.7,0.1,-7,32.2,19.9,29.3,49.2,295.22,961.59,-58.5,3185.5,32.5,5703
1997,3,18,158.6,-1.1,-7.5,26.4,19.9,28.5,48.4,294.21,959.03,-56.9,2406,29.7,5680
1997,3,19,178.8,2.6,-3.7,30.4,18.3,28.3,46.6,293.57,945.02,-118.5,2403.1,36.7,5722
1997,3,20,150.4,-1.3,-8.8,29,18.3,28.1,46.4,296.32,969.56,-12,4769.8,36.7,5699
1997,3,21,405.7,-1.5,-10,41.3,24.1,33.7,57.8,297.69,987.63,-96.3,3806.5,49.6,5753
1997,3,22,413.2,-4.2,-13,33.4,27.9,29.9,57.8,298.91,992.6,-18.3,4639.2,43.5,5696
1997,3,23,312.7,0.3,-5.3,34.8,23.3,30.9,54.2,293.46,977.77,-130.5,1355.7,35.2,5693
1997,3,24,273.6,0.7,-6.4,34,23.5,29.1,52.6,295.49,985.24,-65.8,2075.5,42.5,5713
1997,3,25,230.1,1.7,-2.8,16.8,22.1,29.1,51.2,291.13,962.33,-121.2,607.6,30.2,5661
1997,3,26,189.1,7.2,1.3,27.4,18.9,26.1,45,292.79,970.05,-220.9,37.8,38.9,5749
1997,3,27,157.3,-1.3,-7.7,27,21.1,28.9,50,294.49,982.8,-33.3,2372.2,32.8,5663
1997,3,28,96.7,0.3,-5.8,15,18.7,27.9,46.6,294.29,982.8,-34.4,2311.1,27.2,5658
1997,3,29,160.2,1.5,-5.5,22.8,20.7,26.9,47.6,295.51,987.75,-19.3,1632.2,30.5,5698
1997,3,30,174.8,-0.6,-5.7,27.6,19.7,32.3,52,292.18,967.51,-166.2,1002.8,31,5692
1997,3,31,319.6,2.3,-2,36.2,24.1,31.9,56,290.47,972.98,-271.8,217.8,32,5680
1997,4,1,145.9,4.6,-1.1,23.2,17.5,27.3,44.8,293.7,990.71,-181.2,234.3,40.5,5741
1997,4,2,128.7,0.8,-5.7,36.5,17.5,30.1,47.6,294.67,980.24,-92.2,1642.5,41.1,5703
1997,4,3,183.1,4.4,-1.7,27.6,18.5,24.5,43,293.68,980.33,-62.6,324.7,42.9,5707
1997,4,4,336.7,0.6,-5.2,36.5,25.1,30.7,55.8,292.99,970.02,-125.2,507.1,42.2,5714
1997,4,5,276.5,-0.5,-6.3,34.4,23.9,30.7,54.6,293.31,964.65,-79.3,1184.7,36.9,5682
1997,4,6,309.1,-4.9,-10.8,35.4,25.1,32.3,57.4,294.25,977.71,-38.7,2729.1,31.6,5630
1997,4,7,295,-2.9,-7.1,36.6,22.9,33.3,56.2,290.63,934.07,-179.5,2014.6,30.8,5653
1997,4,8,58.7,-1.3,-5.5,24.4,15.9,32.3,48.2,291.42,970.26,-129.1,1432.1,26,5636
1997,4,9,219.5,1.2,-3.7,32.9,21.5,31.3,52.8,292.03,972.76,-195.7,883.6,35.3,5698
1997,4,10,464.9,-1.8,-6.4,45.1,31.1,31.1,62.2,292.33,987.93,-72.2,1008.7,44.1,5633
1997,4,11,126.3,0.3,-2.9,29.8,19.5,31.3,50.8,288.8,962.75,-176.9,469.1,26.9,5620
1997,4,12,342.5,2.3,-2.5,42.1,25.7,30.9,56.6,291.03,970.32,-185.4,738.9,43.5,5685
1997,4,13,120,3.8,-0.6,21.8,16.7,23.5,40.2,291,967.7,-22.7,0.7,26.3,5639
1997,4,14,106.8,3.9,-0.9,28.3,17.5,26.9,44.4,292.1,980.48,-130.5,386.9,33.5,5683
1997,4,15,170.1,3.5,-1.7,32.1,19.5,30.3,49.8,291.64,956.77,-259.3,273,38.7,5729
1997,4,16,103.7,5.2,-0.1,21.6,12.9,26.9,39.8,292.26,959.4,-180.6,286.5,32.1,5721
1997,4,17,158.2,2.7,-2.9,28.2,17.7,29.9,47.6,292.37,953.84,-208.7,660.3,33.6,5727
1997,4,18,334.8,-1.6,-9.9,40.1,23.7,32.1,55.8,297.25,982.56,-95.6,4058.6,45.1,5747
1997,4,19,14,1.4,-3.2,19.8,12.5,32.1,44.6,290.56,931.08,-294.4,972.3,20.6,5703
1997,4,20,299.9,-3.8,-10.6,30.8,19.9,38.5,58.4,294.31,953.41,-254.3,2925.2,26.4,5740
1997,4,21,97.1,-1.1,-8.3,23,15.5,33.1,48.6,295.34,969.68,-140.3,3794.2,30.2,5711
1997,4,22,334.5,-2.4,-9.5,40.7,23.5,33.9,57.4,295.03,950.42,-136.6,4346,41.6,5733
1997,4,23,77.8,-1.6,-9.7,26.2,14.1,31.1,45.2,297.29,987.66,-30.8,4190.1,32.5,5709
1997,4,24,241.1,-2.5,-9.6,35.9,21.3,33.3,54.6,295.49,985.24,-74.3,2689.8,36.3,5707
1997,4,25,193.2,-4,-11.7,26.6,20.7,32.5,53.2,296.81,977.43,-47.6,5122.7,36.7,5699
1997,4,26,173,5.6,1.4,30.9,17.7,29.3,47,288.36,906.66,-445,26.8,34.9,5731
1997,4,27,252,0.7,-7.5,34.9,21.9,30.1,52,296.68,985.15,-81.2,2728.6,46,5763
1997,4,28,470,-1.2,-9.5,39,27.5,32.9,60.4,297.11,990.19,-92.2,3582.7,51.9,5756
1997,4,29,218,2.1,-6.3,32,19.9,30.3,50.2,297.03,980,-111.3,2850.1,41.7,5771
1997,4,30,185.1,-1.2,-9.8,31.2,19.7,31.7,51.4,297.65,982.53,-78.3,4117.8,40.8,5740
1997,5,1,154,3.6,-5.1,28.2,15.7,29.5,45.2,298.08,996.5,-151,1736.8,44.2,5806
1997,5,2,252.4,-0.2,-8.7,37.3,22.9,29.1,52,297.47,985.12,-4.9,0.2,49.5,5745
1997,5,3,159.3,1.7,-6.6,28.8,18.3,27.9,46.2,296.94,972.15,-76.1,2207.2,38.2,5771
1997,5,4,301.3,-2.2,-9.9,39.7,22.9,31.9,54.8,296.34,958.6,-87.1,3400.5,41,5729
1997,5,5,382.8,0.8,-7.9,40.7,23.5,32.9,56.4,297.49,969.41,-160.6,2267.7,58.4,5809
1997,5,6,261.1,1,-8,38.9,19.9,32.7,52.6,298.15,974.66,-167.4,2033.9,47.7,5804
1997,5,7,222,5.2,-1.5,37.5,17.9,25.5,43.4,293.63,917.53,-171.5,1180.8,53,5783
1997,5,8,145.3,0,-7.7,32.3,19.7,28.1,47.8,296.46,982.62,-23.9,1698.8,39.2,5720
1997,5,9,150.8,4.3,-2.7,28.5,15.3,29.3,44.6,294.91,967.09,-215.9,500.7,35.6,5771
1997,5,10,467.9,-7.5,-16,44.7,27.1,36.3,63.4,298.38,977.28,-55,1351.5,39.8,5714
1997,5,11,144.6,2.9,-6.6,25.6,12.1,27.9,40,299.45,984.97,-93.1,3404.6,40.6,5798
1997,5,12,68.2,0.3,-8.7,16.6,8.9,28.9,37.8,298.87,969.19,-10.6,11.3,29.9,5747
1997,5,13,319.3,-0.7,-9.9,34.6,21.1,32.5,53.6,298.9,971.91,-99.6,5189,47.1,5789
1997,5,14,123.8,1.9,-7.5,19.8,12.5,28.3,40.8,299.2,979.81,-45.8,4363.1,35.8,5790
1997,5,15,110.2,4.6,-4.9,24.9,10.5,29.3,39.8,298.51,971.94,-176.9,2113.6,42.4,5840
1997,5,16,202.8,-0.7,-9.2,31.7,18.3,32.7,51,297.21,952.8,-151.5,3853.3,41.7,5798
1997,5,17,213.4,1.6,-5.1,31.4,20.7,30.7,51.4,294.26,950.61,-191.9,826.1,40.8,5763
1997,5,18,202.6,0.2,-8.5,30.8,20.3,30.9,51.2,298.02,979.93,-92.1,2978.2,42.9,5781
1997,5,19,151.5,2,-9.1,21.2,10.5,28.1,38.6,297.96,888.19,-49.9,1817.3,34.9,5772
1997,5,20,369.8,0.1,-11.6,34.4,24.9,29.7,54.6,299.17,928.34,-21.6,5290.2,39.3,5750
1997,5,21,60.1,-1.1,-12.5,15,1,33.7,34.7,298.28,920.85,-82.9,4651.3,18.7,5773
1997,5,22,85.3,-1.7,-11,21.2,9.9,31.7,41.6,299.1,971.88,-64.8,4151.5,43.5,5798
1997,5,23,107,-2.4,-12.2,26.9,14.3,31.3,45.6,299.88,971.79,-20.4,5681.3,43.5,5791
1997,5,24,181.1,4.8,-2.1,27.2,17.9,29.7,47.6,294.64,977.65,-200.6,1.2,39,5782
1997,5,25,183.6,5.1,-1.4,32.7,17.3,29.5,46.8,293.71,964.58,-313.5,117,43.3,5794
1997,5,26,316.7,5.2,-1.3,36.3,21.7,30.3,52,293.58,956.38,-314.2,212.1,48.2,5789
1997,5,27,289.4,0.9,-7.5,32.9,22.5,31.5,54,297.29,987.66,-158.1,1626.9,52.4,5801
1997,5,28,248.7,1.9,-7.1,30.9,20.3,29.7,50,298.18,977.28,-114.7,1822.2,50.1,5815
1997,5,29,293.8,3,-5.3,39.9,21.5,31.1,52.6,297.25,982.56,-174.3,1971.4,54.7,5805
1997,5,30,194.9,6.7,0.3,29.7,18.3,28.1,46.4,294.05,977.71,-291.3,39.9,39.4,5786
1997,5,31,197.8,2.2,-7.2,23.2,18.7,27.3,46,299.06,985,-4,0.1,44.2,5791
1997,6,1,151.9,2.1,-6.5,30.9,13.9,31.3,45.2,297.73,974.95,-179.2,2135.3,41.3,5807
1997,6,2,195.9,1.9,-8.8,36.9,16.7,30.9,47.6,300.81,982.28,-97.1,3935.2,56.4,5858
1997,6,3,319.3,6.8,-1.5,41.3,20.7,31.3,52,296.41,977.46,-325.3,459.6,53,5847
1997,6,4,176.1,2.9,-5.1,35.5,18.7,27.3,46,297.08,985.15,-55.7,1962.9,44.7,5732
1997,6,5,190.1,3.1,-6.9,34.7,16.1,27.7,43.8,300.05,984.94,-39.4,3259.6,49.8,5801
1997,6,6,359,-2.1,-12.4,46.9,23.3,32.3,55.6,300.94,977.01,-47.9,6516.7,63,5816
1997,6,7,183.8,3.6,-6.6,36.3,14.9,28.9,43.8,300.12,974.44,-133.8,3552,54.9,5842
1997,6,8,214.7,1.9,-7.8,38.7,18.7,28.7,47.4,299.56,977.16,-49.1,3910.4,53.3,5798
1997,6,10,321,1.6,-7.5,40.3,22.3,31.3,53.6,298.12,972,-134.6,2280.5,59.1,5827
1997,6,11,156.4,3,-5.2,30.7,16.5,28.1,44.6,296.97,974.78,-111,1366.2,47.6,5788
1997,6,12,234.3,4.4,-5.5,35.5,18.5,27.3,45.8,299.36,977.16,-94,2347.7,59.6,5850
1997,6,13,215.9,1.2,-9.3,30.9,19.7,25.3,45,301.01,982.28,-3.1,4553,54.8,5804
1997,6,14,222.1,6.2,-3.1,30.5,18.5,22.3,40.8,298.46,985.03,-19.9,1085.4,55.6,5815
1997,6,15,248.9,5.4,-4,35.3,22.1,23.9,46,298.88,987.56,-4.7,5.9,58,5814
1997,6,16,195.3,2.3,-6.7,35.9,18.9,30.1,49,298.15,961.07,-110.5,2709.9,51.3,5818
1997,6,17,242.5,4.5,-6.2,38.1,20.7,28.5,49.2,296,879.95,-126.8,2424.7,54.2,5842
1997,6,18,207.2,6.1,-2.8,37.3,19.3,28.3,47.6,291.85,843.45,-281.7,637.5,46.6,5826
1997,6,19,228.8,5.9,-2.8,37.3,20.7,25.5,46.2,297.67,985.09,-127.1,505.8,63.7,5836
1997,6,20,247.1,5.1,-3.1,40.1,21.7,25.3,47,296.9,969.47,-72.4,747.1,62.1,5800
1997,6,21,243.3,2.4,-7.2,37.3,21.9,24.5,46.4,299.49,971.82,-14.2,3049.1,58.6,5796
1997,6,22,288.9,2.8,-7.3,40.3,22.7,28.1,50.8,300.31,992.57,-49.2,2910.2,67.9,5834
1997,6,23,255.7,7.9,-1.9,38.7,21.5,24.5,46,294.4,900.36,-77.5,387.9,50.3,5806
1997,6,24,256.5,5.3,-6.8,43.9,22.1,25.7,47.8,299.45,935.73,-10.3,4330.8,61.8,5800
1997,6,25,246.7,8.7,-2.2,36.1,17.9,22.7,40.6,296.94,923.56,-40.8,1222.8,56.8,5796
1997,6,26,347.5,6.3,-6.1,42.1,22.3,22.5,44.8,300.34,947.68,-0.2,3613.5,70.5,5782
1997,6,27,440.4,10.1,0.1,35.5,19.5,19.5,39,296.55,949.99,6.4,138.8,58.4,5681
1997,6,28,359.2,5.9,-4.7,38.9,20.5,23.5,44,297.25,933.45,-4,1547.8,56.5,5719
1997,6,29,404.4,6.8,-5.1,42.3,21.5,21.9,43.4,299.75,949.99,0,3659.1,67.4,5741
1997,6,30,128.6,7.4,-2.6,27.5,8.9,23.5,32.4,295.29,888.93,-74.9,776.8,51.3,5790
1997,7,1,239.4,2.7,-6.9,39.9,21.9,26.1,48,299.4,974.89,-11.6,2726.8,63,5769
1997,7,2,275.4,8.2,-2.7,40.9,22.1,23.3,45.4,297.08,935.9,-18,675.9,62,5790
1997,7,3,283.7,7.8,-3.5,41.1,21.5,21.5,43,298.14,947.68,-0.2,163.2,41.2,5794
1997,7,4,232.8,9.1,0,32.5,17.9,22.9,40.8,293.43,900.58,-17131.3,0.6,49.2,5786
1997,7,5,222.1,11.6,1.7,30,15.4,18.4,33.8,294.6,911.01,-22.3,5.7,56.8,5807
1997,7,6,251.9,7.8,-2.6,38.3,20.9,22.3,43.2,296.09,935.95,-4,965.6,57.8,5784
1997,7,7,260.2,8.6,-1.6,36.9,20.7,22.1,42.8,295.69,935.98,-5.6,325.7,53.4,5778
1997,7,8,282.7,6.8,-5.5,40.3,21.7,22.9,44.6,299.54,947.68,-0.1,2990.2,61.1,5829
1997,7,9,320.9,7.2,-5,43.3,21.3,22.9,44.2,299.17,928.34,-9.4,4172.3,67,5834
1997,7,10,245.1,4.6,-5,33.7,19.5,22.9,42.4,295.23,913.54,-14.5,1601.3,44.6,5709
1997,7,11,318.1,7.7,-1.7,36.7,19.1,22.5,41.6,293.87,886.43,-58.4,15.2,56.1,5789
1997,7,12,298.8,8.2,-1.3,40.7,21.9,23.7,45.6,293.87,886.43,-92.4,134.4,58.3,5808
1997,7,13,237.8,6.1,-5.5,40.3,20.1,25.1,45.2,298.15,913.04,-36.5,3279.8,53.7,5830
1997,7,14,273.1,6.1,-2.9,37.1,21.9,23.7,45.6,298.18,977.28,-36.1,1269.7,61.1,5830
1997,7,15,253.7,7.4,-4.9,36.9,19.3,22.1,41.4,299.57,928.32,-11.7,4491.6,59.7,5842
1997,7,16,256.1,6.6,-5.7,36.7,21.1,22.3,43.4,299.75,949.99,6.5,3636.2,60,5815
1997,7,17,251.7,6.6,-4.7,34.7,21.5,22.5,44,298.02,930.92,-5.2,2526,49,5797
1997,7,18,267.7,5.8,-3.3,39.1,24.9,24.9,49.8,293.63,900.52,-44.8,1265.2,49.1,5773
1997,7,19,262.8,7.2,-2.2,37.3,21.5,23.1,44.6,298.66,985.03,-42.9,0.4,68.6,5860
1997,7,20,255.5,8.3,-2.8,40.3,22.3,22.3,44.6,297.35,947.71,-0.2,1521,61.5,5812
1997,7,21,286.9,9,-2.5,41.3,21.9,22.3,44.2,298.15,949.99,0,0.3,65.7,5817
1997,7,22,306.2,8.3,-3.6,43.9,22.1,23.7,45.8,297.95,913.07,-45,3566.6,72.9,5895
