SWEAT index,Showalter index,LIFTED index,K index,Cross totals index,Vertical totals index,Totals totals index,TLCL,PLCL,CINE,CAPE,PRECIPITABLE WATER,1000-500 THICKNESS,Date,TH
66.0,6.9,-1.9,10.2,1.6,27.1,28.7,297.49,969.41,-155.6,1709.5,34.4,5811,20/04/1999,0
54.3,5.5,-3.6,19.5,3.4,28.1,31.5,298.04,982.5,-119.5,1869.2,30.3,5802,21/04/1999,0
110.0,7.5,-1.1,23.9,7.3,27.1,34.4,297.2,977.4,-165.9,124.2,35.2,5828,22/04/1999,0
208.3,5.9,-3.3,27.8,16.3,28.7,45.0,298.24,966.57,-163.8,2899.3,47.0,5862,23/04/1999,0
100.8,8.0,-0.5,15.2,7.7,28.7,36.4,291.54,860.04,-303.7,33.6,22.6,5804,24/04/1999,0
206.9,3.1,-6.0,28.0,17.9,29.5,47.4,298.34,961.04,-14.9,0.9,42.8,5834,25/04/1999,0
112.5,5.7,-3.9,21.6,9.1,32.1,41.2,293.72,880.66,-296.1,1365.7,20.1,5830,26/04/1999,0
156.0,5.1,-5.5,23.4,13.3,31.7,45.0,295.55,891.7,-248.9,2094.2,29.6,5860,27/04/1999,0
95.0,4.6,-5.2,19.0,7.5,32.5,40.0,299.4,979.78,-228.2,2760.6,35.4,5863,28/04/1999,0
146.0,2.4,-7.0,19.8,12.7,31.5,44.2,298.97,963.7,-130.2,3076.5,39.3,5836,29/04/1999,0
104.7,1.5,-8.3,14.0,10.1,33.3,43.4,299.53,974.5,-135.1,3945.8,35.6,5837,30/04/1999,1
75.7,-1.4,-10.1,13.6,4.8,35.3,40.1,297.99,956.46,-21.4,23.7,36.3,5796,01/05/1999,1
424.5,-0.9,-10.0,34.2,27.7,27.9,55.6,298.58,963.76,-13.0,3170.7,49.1,5786,02/05/1999,0
241.1,6.0,-2.2,33.9,16.7,34.1,50.8,295.49,944.53,-557.3,293.5,55.0,5911,03/05/1999,0
124.5,1.5,-7.3,17.6,12.5,33.9,46.4,297.27,955.64,-268.5,2030.1,33.8,5841,04/05/1999,0
232.7,5.6,-2.5,30.7,17.5,30.7,48.2,295.67,953.14,-391.6,139.7,52.9,5872,05/05/1999,0
305.0,3.0,-8.4,36.3,20.9,30.3,51.2,298.04,933.4,-63.0,4324.1,40.0,5806,06/05/1999,0
310.1,2.9,-8.1,34.3,19.7,33.1,52.8,297.1,920.98,-147.6,3551.2,36.8,5819,07/05/1999,0
216.4,3.5,-6.9,29.8,18.7,31.3,50.0,295.77,910.82,-140.3,3064.9,34.4,5814,08/05/1999,1
163.1,6.5,-0.5,31.3,15.3,30.9,46.2,293.95,944.9,-455.7,26.6,51.5,5857,09/05/1999,0
124.2,5.5,-0.7,19.6,14.9,27.5,42.4,293.55,967.3,-252.6,55.9,33.8,5773,10/05/1999,1
222.5,4.3,-4.8,35.5,21.1,25.7,46.8,298.44,982.47,-38.1,1767.4,56.0,5806,11/05/1999,0
190.1,6.3,-0.7,30.5,17.7,27.1,44.8,295.09,985.28,-147.4,263.2,45.4,5773,12/05/1999,0
183.4,3.5,-4.9,31.5,17.3,27.1,44.4,297.4,977.37,-61.6,1852.0,44.2,5774,13/05/1999,1
283.8,-0.7,-9.3,32.6,23.3,28.9,52.2,298.04,966.6,-11.0,3533.5,45.6,5752,14/05/1999,1
255.6,3.9,-4.5,31.7,21.5,23.1,44.6,297.93,995.1,-0.5,1713.3,50.4,5753,15/05/1999,0
188.3,6.5,-0.8,26.4,16.3,28.1,44.4,295.49,985.24,-188.8,179.8,38.2,5785,16/05/1999,0
280.5,0.7,-8.2,40.3,23.7,26.5,50.2,298.88,987.56,-2.2,3416.6,53.5,5742,17/05/1999,0
232.5,9.1,1.2,39.5,19.9,25.7,45.6,295.53,969.65,-344.5,2.9,61.3,5855,18/05/1999,0
193.1,6.1,-2.2,29.3,18.5,24.3,42.8,296.94,972.15,-78.4,478.8,47.9,5814,19/05/1999,1
155.2,5.3,-3.0,27.9,16.5,24.5,41.0,297.27,985.12,-40.6,422.6,48.0,5791,20/05/1999,0
337.9,3.9,-4.1,44.3,26.3,26.7,53.0,296.51,969.53,-76.4,2075.4,67.1,5810,21/05/1999,0
187.3,9.7,0.3,32.5,16.7,22.1,38.8,293.51,895.03,-72.6,32.1,46.2,5810,22/05/1999,1
212.9,6.7,-6.1,29.1,16.1,24.9,41.0,300.12,925.73,-24.9,4096.4,46.8,5873,23/05/1999,0
224.4,9.8,1.4,36.7,19.7,24.5,44.2,291.43,881.38,0.0,0.0,52.6,5812,24/05/1999,0
299.9,9.4,-1.9,45.7,22.1,25.1,47.2,297.17,926.04,-116.5,1222.5,66.7,5859,25/05/1999,1
274.4,5.5,-7.4,44.1,22.3,24.7,47.0,300.95,949.99,0.0,5420.9,62.9,5835,26/05/1999,0
278.9,9.1,-1.6,40.9,21.1,21.7,42.8,296.51,940.7,-9.5,862.4,63.3,5812,27/05/1999,0
296.7,8.5,-3.2,41.5,21.5,21.5,43.0,298.35,949.99,6.9,1872.0,64.0,5821,28/05/1999,1
289.6,9.5,-0.5,36.3,20.7,20.9,41.6,295.71,938.37,-5.5,223.4,55.1,5750,29/05/1999,0
197.0,8.5,-0.4,15.8,12.9,24.3,37.2,293.14,880.83,-163.3,486.6,30.7,5758,30/05/1999,0
171.1,7.7,2.5,25.0,14.5,32.5,47.0,281.56,731.96,0.0,0.0,25.9,5800,31/05/1999,0
362.7,-3.0,-13.5,39.9,21.5,35.5,57.0,301.03,983.88,-141.0,5690.4,47.0,5819,01/06/1999,0
263.5,-0.2,-10.1,37.7,20.1,31.1,51.2,299.95,963.55,-78.6,4039.5,50.0,5829,02/06/1999,1
152.4,1.5,-7.8,35.7,17.1,30.3,47.4,299.0,979.84,-85.0,2407.7,56.1,5815,03/06/1999,1
263.9,5.0,-3.2,39.7,23.9,25.9,49.8,296.94,972.15,-64.8,649.6,59.9,5800,04/06/1999,0
158.6,3.7,-5.2,32.5,16.7,27.3,44.0,298.21,979.9,-59.5,1711.7,53.9,5800,05/06/1999,0
87.3,5.8,-3.6,0.2,6.7,24.7,31.4,299.06,985.0,-77.9,1169.2,44.9,5832,06/06/1999,1
191.4,8.1,-2.5,24.5,14.9,21.9,36.8,296.16,910.74,-26.2,1366.1,41.5,5821,07/06/1999,0
223.9,3.3,-8.5,39.9,21.1,26.5,47.6,298.57,904.91,-23.8,4977.6,53.5,5845,08/06/1999,1
221.1,7.1,-1.7,36.5,20.1,25.9,46.0,291.91,859.87,-221.5,318.9,48.3,5818,09/06/1999,0
266.9,7.8,-4.1,40.9,19.7,24.1,43.8,298.74,947.68,-12.6,2623.6,62.2,5835,10/06/1999,1
368.7,6.1,-5.5,39.9,23.1,23.1,46.2,296.95,949.99,0.0,1588.5,56.9,5741,11/06/1999,0
269.2,5.8,-2.5,32.3,18.9,21.1,40.0,297.47,985.12,-7.6,828.8,54.6,5783,12/06/1999,0
269.7,6.3,-2.9,41.1,21.9,23.9,45.8,298.41,979.87,-40.4,2004.2,66.3,5831,13/06/1999,0
150.9,4.8,-5.0,27.7,13.5,23.9,37.4,299.85,984.94,-6.7,2025.2,45.8,5825,14/06/1999,0
207.5,7.8,-3.4,34.1,17.7,23.9,41.6,297.07,918.43,-31.7,2111.9,51.1,5847,15/06/1999,1
289.1,8.9,-3.8,36.4,19.2,22.0,41.2,299.75,949.99,6.8,2392.2,63.4,5872,16/06/1999,1
268.2,12.5,3.1,27.8,14.2,21.0,35.2,293.06,877.92,0.0,0.0,48.1,5854,17/06/1999,0
314.7,8.8,-3.6,33.6,19.4,19.4,38.8,299.54,947.68,-0.1,3468.8,58.2,5843,18/06/1999,0
263.1,5.8,-3.6,34.7,19.9,21.9,41.8,299.06,985.0,-3.1,2174.9,62.0,5825,19/06/1999,1
254.9,9.1,-0.2,34.3,17.5,22.3,39.8,298.27,985.06,-109.9,102.6,67.5,5872,20/06/1999,0
237.9,9.4,-1.7,38.4,17.4,21.8,39.2,296.74,910.63,-40.7,1218.3,62.4,5847,21/06/1999,0
238.8,13.6,7.2,34.5,19.3,20.9,40.2,286.93,842.49,0.0,0.0,55.6,5796,22/06/1999,0
286.5,7.9,-3.2,35.7,18.1,20.9,39.0,297.4,928.51,-9.4,2037.4,61.6,5800,23/06/1999,0
300.2,9.3,-2.0,39.3,19.9,20.1,40.0,297.95,950.01,19.5,0.0,66.2,5805,24/06/1999,0
269.8,7.7,-3.7,38.9,22.3,22.9,45.2,296.35,949.99,0.0,1222.3,52.7,5761,25/06/1999,1
279.2,9.1,-1.1,34.5,19.5,21.3,40.8,295.95,947.71,-2.7,6.0,51.1,5783,26/06/1999,0
263.6,7.6,-2.2,36.1,21.1,23.3,44.4,294.79,910.98,-38.6,699.2,53.5,5799,27/06/1999,0
243.5,8.7,-1.3,33.0,15.2,21.8,37.0,299.71,992.57,-35.9,1138.4,65.4,5853,28/06/1999,0
230.7,5.3,-3.6,39.5,20.3,22.9,43.2,298.21,979.9,-5.5,0.5,67.6,5807,29/06/1999,0
254.3,7.7,-2.3,38.5,18.1,24.5,42.6,299.36,977.16,-112.0,831.5,74.1,5887,30/06/1999,1
299.0,5.9,-3.4,46.3,23.1,26.5,49.6,298.38,976.29,-128.5,837.1,79.3,5853,01/07/1999,1
251.5,8.9,-0.7,36.3,19.1,25.1,44.2,293.63,877.72,-195.3,70.5,55.6,5836,02/07/1999,1
254.2,6.4,-4.3,40.5,21.1,25.5,46.6,296.2,894.37,-71.6,1278.6,56.1,5822,03/07/1999,1
172.5,4.0,-4.3,32.5,18.1,22.7,40.8,297.93,995.1,-0.6,1046.2,53.3,5759,04/07/1999,0
236.3,8.0,-1.4,32.7,19.3,20.3,39.6,298.91,992.6,-6.5,1439.3,61.3,5836,05/07/1999,0
210.0,4.1,-5.5,35.7,18.9,23.9,42.8,299.65,984.97,-9.6,3391.0,58.3,5810,06/07/1999,0
238.8,8.0,-1.2,37.5,19.1,19.7,38.8,298.52,992.63,-9.8,239.9,65.9,5828,07/07/1999,0
277.0,10.4,1.0,38.8,18.4,22.2,40.6,298.02,979.93,-169.0,63.9,73.9,5882,08/07/1999,0
244.3,4.7,-4.5,38.5,20.3,23.7,44.0,298.51,971.94,-15.5,2614.7,62.1,5817,09/07/1999,1
261.2,10.4,-0.7,35.5,17.9,22.5,40.4,296.68,935.92,-42.6,7.9,58.9,5836,10/07/1999,1
319.3,10.0,-4.9,45.1,22.7,23.7,46.4,297.15,949.99,0.0,204.1,69.2,5840,11/07/1999,1
267.9,8.7,-1.2,37.9,19.5,23.1,42.6,294.66,894.75,-83.1,113.8,60.1,5814,12/07/1999,1
312.3,9.0,-1.7,40.1,20.9,21.7,42.6,296.41,928.62,-14.1,250.5,64.9,5805,13/07/1999,0
275.5,11.5,0.4,36.2,17.8,19.6,37.4,297.51,940.65,-17.5,94.6,62.0,5791,14/07/1999,0
308.4,10.0,-2.4,38.8,19.0,21.0,40.0,299.33,945.34,-1.6,19.2,67.1,5866,15/07/1999,0
256.2,5.8,-6.1,37.5,20.9,23.7,44.6,299.03,933.31,-5.9,3240.0,55.4,5815,16/07/1999,0
245.2,8.3,-3.1,31.5,18.1,21.7,39.8,297.79,928.48,-10.2,1907.6,53.4,5834,17/07/1999,1
254.3,7.7,-1.5,38.1,18.9,22.3,41.2,298.41,979.87,-59.6,854.2,73.4,5853,18/07/1999,1
292.8,10.5,-0.9,36.4,19.2,20.8,40.0,297.3,920.95,-24.9,26.1,63.0,5870,19/07/1999,1
260.7,9.2,-0.1,36.5,20.3,22.3,42.6,293.94,918.89,-59.6,69.4,56.9,5786,20/07/1999,1
248.5,9.4,-1.2,36.3,19.9,21.7,41.6,296.12,940.73,-46.1,463.3,60.2,5819,21/07/1999,1
245.6,10.2,0.8,36.5,19.5,22.1,41.6,293.37,889.45,0.0,0.0,58.6,5835,22/07/1999,0
258.6,9.0,-1.4,36.9,19.7,22.7,42.4,295.55,900.08,-72.6,327.5,57.9,5833,23/07/1999,0
249.2,7.2,-5.0,38.3,20.9,22.7,43.6,299.53,945.32,-3.1,3605.9,62.1,5825,24/07/1999,0
275.4,7.2,-3.6,40.5,22.7,23.3,46.0,297.0,928.56,-11.9,1541.7,55.7,5781,25/07/1999,0
286.2,8.2,-3.7,40.3,19.1,23.9,43.0,298.52,923.37,-31.1,2543.3,64.2,5846,26/07/1999,0
321.9,8.3,-3.3,37.9,20.9,20.9,41.8,298.74,947.68,-0.2,1441.0,61.8,5785,27/07/1999,0
339.2,7.7,-4.5,40.1,22.1,22.3,44.4,299.47,938.18,-4.2,3378.9,67.2,5826,28/07/1999,0
301.1,11.0,-0.5,38.8,19.2,20.0,39.2,297.67,935.84,-3.8,132.2,66.2,5838,29/07/1999,1
214.2,5.6,-4.6,34.3,22.9,23.3,46.2,296.35,949.99,6.2,2033.4,46.7,5755,30/07/1999,1
203.7,11.9,2.8,30.6,15.2,21.2,36.4,292.58,881.02,0.0,0.0,53.0,5844,31/07/1999,1
278.9,5.5,-3.6,41.7,22.1,23.7,45.8,298.32,971.0,-20.1,1428.7,72.2,5841,01/08/1999,0
235.7,10.2,1.4,33.3,18.1,23.5,41.6,292.29,892.56,-286.5,0.2,49.2,5819,02/08/1999,1
241.5,10.6,1.8,32.3,17.3,20.7,38.0,292.85,900.69,0.0,0.0,52.1,5780,03/08/1999,1
230.1,11.1,0.8,30.5,17.9,20.7,38.6,295.43,928.7,0.0,0.0,53.5,5835,04/08/1999,1
218.1,10.5,0.5,32.1,16.9,21.7,38.6,294.65,903.02,0.0,0.0,53.3,5831,05/08/1999,1
223.7,7.8,-1.4,35.3,18.3,23.3,41.6,293.97,908.51,-65.7,148.8,53.4,5759,06/08/1999,0
294.9,10.2,-0.3,34.3,20.1,20.3,40.4,296.75,949.99,0.0,13.2,56.2,5745,07/08/1999,0
239.0,9.1,-1.2,32.5,18.1,20.3,38.4,296.55,947.71,-0.1,516.1,52.9,5760,08/08/1999,0
262.7,10.6,0.0,36.2,17.2,20.8,38.0,295.89,918.59,-37.1,0.6,58.7,5833,09/08/1999,0
260.6,5.6,-3.8,37.9,20.7,22.5,43.2,299.06,985.0,-13.0,2278.4,66.2,5825,10/08/1999,1
230.2,5.6,-3.7,32.3,19.5,23.7,43.2,298.58,977.25,-34.9,2597.3,55.4,5831,11/08/1999,1
241.0,9.0,0.1,37.5,18.9,22.7,41.6,292.58,881.02,-119.6,5.0,51.4,5806,12/08/1999,1
268.5,8.7,-0.7,37.1,19.7,23.7,43.4,293.56,889.4,-144.6,126.4,55.5,5806,13/08/1999,1
196.3,7.9,0.4,33.7,18.5,22.9,41.4,290.63,887.39,-74.3,0.1,45.2,5731,14/08/1999,0
225.1,8.3,0.2,34.9,17.9,22.1,40.0,296.95,997.57,-40.5,82.5,60.8,5802,15/08/1999,0
238.6,9.1,0.2,34.7,17.1,23.1,40.2,297.71,990.16,-106.8,14.2,63.3,5849,16/08/1999,0
229.3,8.0,-0.6,33.9,18.3,21.5,39.8,297.49,987.66,-27.4,32.7,59.7,5821,17/08/1999,1
202.8,6.7,-3.2,29.9,16.7,22.5,39.2,299.53,995.07,-6.1,2982.0,59.4,5828,18/08/1999,1
250.7,7.2,-2.3,39.1,21.3,22.3,43.6,298.63,982.47,-33.3,1396.5,71.9,5845,19/08/1999,1
242.6,6.5,-3.0,37.5,20.9,22.5,43.4,298.88,987.56,-14.8,1591.5,69.0,5833,20/08/1999,1
218.2,5.1,-4.5,34.1,18.5,22.5,41.0,299.47,987.53,-2.9,1979.8,61.0,5822,21/08/1999,0
249.8,4.6,-5.0,38.5,22.5,22.7,45.2,299.45,984.97,-2.8,2408.0,66.2,5828,22/08/1999,0
218.6,6.1,-3.6,32.1,19.1,23.9,43.0,299.06,985.0,-51.3,1744.1,58.5,5860,23/08/1999,0
177.9,6.7,-3.0,23.2,14.3,23.7,38.0,299.31,992.6,-28.1,1752.2,47.2,5832,24/08/1999,0
210.6,7.1,-2.2,29.1,16.3,21.7,38.0,298.61,979.87,-24.5,20.2,55.9,5833,25/08/1999,0
202.4,4.8,-4.3,30.3,18.1,21.9,40.0,298.58,977.25,-4.9,2085.3,54.2,5802,26/08/1999,1
206.6,7.2,-1.7,31.5,17.5,21.3,38.8,298.02,979.93,-11.1,406.8,58.6,5821,27/08/1999,1
174.5,4.4,-4.0,31.5,17.3,23.3,40.6,297.59,977.34,-7.9,1718.3,50.4,5784,28/08/1999,0
226.7,7.3,-1.9,34.9,19.1,21.1,40.2,298.41,979.87,-11.3,1002.7,65.3,5835,29/08/1999,0
215.4,5.9,-3.5,31.3,17.9,22.1,40.0,299.11,992.6,-1.4,2082.6,57.2,5817,30/08/1999,0
217.9,3.3,-5.7,30.3,19.5,22.5,42.0,298.86,985.03,-2.3,1109.3,50.2,5778,31/08/1999,1
248.7,7.4,-2.0,33.5,17.7,22.3,40.0,298.91,992.6,-15.2,910.2,61.7,5840,01/09/1999,0
263.1,8.7,-0.9,29.1,17.5,21.5,39.0,298.86,985.03,-32.9,524.8,58.8,5863,02/09/1999,0
210.8,5.1,-3.7,27.5,16.7,21.7,38.4,298.18,977.28,-5.7,1545.8,48.7,5800,03/09/1999,1
259.5,7.2,-2.4,37.7,20.5,20.7,41.2,299.31,992.6,-0.9,2635.3,67.3,5829,04/09/1999,0
228.8,2.9,-6.3,35.7,22.7,24.1,46.8,298.93,995.1,-1.3,3050.0,57.2,5785,05/09/1999,0
202.4,3.8,-5.4,32.7,19.5,23.5,43.0,298.66,985.03,-8.6,1984.3,56.0,5801,06/09/1999,0
197.0,1.8,-7.4,31.5,21.1,24.1,45.2,299.06,985.0,-3.1,3616.6,52.5,5769,07/09/1999,1
221.6,9.4,-0.5,32.2,15.6,21.6,37.2,299.06,985.0,-97.0,22.5,69.0,5886,08/09/1999,1
265.8,5.4,-3.8,36.9,23.3,23.7,47.0,298.74,997.54,-2.8,1726.9,62.9,5821,09/09/1999,1
226.9,2.4,-6.3,35.9,22.3,24.1,46.4,298.24,982.5,-3.2,2863.8,58.0,5772,10/09/1999,0
241.3,6.1,-2.4,38.3,20.9,22.5,43.4,297.71,990.16,-8.5,813.7,65.3,5789,11/09/1999,0
226.8,6.3,-3.6,38.9,21.9,23.7,45.6,295.48,933.59,-3.1,987.9,52.7,5760,12/09/1999,0
265.1,6.8,-2.0,37.1,20.7,23.9,44.6,297.94,997.57,-57.2,451.5,67.4,5821,13/09/1999,0
240.4,7.5,-1.4,35.7,19.1,22.5,41.6,298.13,995.1,-30.7,843.3,65.1,5824,14/09/1999,0
238.5,6.7,-2.5,33.7,19.5,23.9,43.4,298.28,987.59,-67.6,846.7,60.3,5833,15/09/1999,1
239.3,4.0,-5.7,34.1,21.7,22.3,44.0,299.91,992.57,-0.9,3265.5,62.8,5807,16/09/1999,1
241.7,5.2,-4.5,37.1,21.1,22.7,43.8,299.73,995.07,-4.7,2076.9,66.8,5821,17/09/1999,0
192.3,3.3,-6.0,30.5,18.5,24.3,42.8,299.06,985.0,-12.3,3260.1,53.9,5803,18/09/1999,1
172.0,5.9,-3.8,29.7,15.9,22.5,38.4,299.31,992.6,-8.4,1952.9,54.6,5825,19/09/1999,0
197.9,2.8,-6.4,33.5,21.1,24.5,45.6,298.66,985.03,-4.0,3291.6,54.2,5784,20/09/1999,1
211.9,7.4,-1.2,36.7,18.9,21.5,40.4,297.49,987.66,-23.6,385.6,65.9,5813,21/09/1999,0
223.0,6.2,-2.6,35.9,19.5,22.9,42.4,298.13,995.1,-4.4,1270.3,62.1,5802,22/09/1999,1
252.5,7.7,-1.2,36.3,19.5,22.3,41.8,297.94,997.57,-32.8,305.6,67.0,5821,23/09/1999,1
290.2,6.1,-2.4,38.5,22.7,23.9,46.6,297.09,987.66,-36.2,352.5,60.3,5801,24/09/1999,1
285.9,6.2,-3.3,40.1,20.5,24.3,44.8,298.73,995.1,-37.4,1091.0,70.4,5831,25/09/1999,1
263.5,5.8,-3.0,36.1,22.5,24.3,46.8,297.69,987.63,-38.5,1397.0,59.2,5802,26/09/1999,1
194.8,6.5,-1.9,31.3,17.5,23.1,40.6,297.14,997.57,-31.4,319.6,56.6,5792,27/09/1999,0
151.9,7.0,-1.0,24.7,15.3,22.7,38.0,295.99,974.9,-96.7,173.2,42.2,5799,28/09/1999,0
172.0,5.8,-2.3,26.5,18.1,23.7,41.8,296.41,977.46,-28.2,522.7,41.6,5780,29/09/1999,1
212.8,5.3,-3.5,32.5,21.3,24.3,45.6,297.17,974.78,-42.7,1195.5,50.6,5808,30/09/1999,0
124.0,3.0,-5.7,28.7,15.5,25.5,41.0,298.52,1000.57,-2.3,2230.1,47.2,5773,01/10/1999,0
151.3,5.2,-3.7,29.5,16.1,23.9,40.0,297.56,974.72,-31.6,2015.4,51.0,5792,02/10/1999,0
103.3,6.9,-1.1,21.6,12.1,24.5,36.6,296.02,977.52,-91.4,326.1,37.8,5790,03/10/1999,0
184.0,4.5,-3.8,31.3,19.5,23.3,42.8,296.94,972.15,-30.3,2205.8,47.9,5770,04/10/1999,0
154.4,3.8,-4.4,27.5,16.7,22.7,39.4,297.0,977.4,-5.6,1663.0,41.0,5748,05/10/1999,1
213.5,7.1,-0.9,29.7,18.5,21.3,39.8,296.51,990.22,-8.6,259.4,51.1,5770,06/10/1999,0
169.3,6.9,-1.0,29.1,15.7,23.9,39.6,295.82,977.52,-109.4,167.4,48.4,5799,07/10/1999,0
207.8,8.0,-0.9,31.3,15.7,23.7,39.4,297.17,974.78,-106.4,456.3,55.5,5837,08/10/1999,1
213.9,6.6,-2.0,34.3,18.3,23.1,41.4,297.02,964.04,-52.7,624.7,54.1,5815,09/10/1999,0
146.8,7.1,-1.3,14.8,12.3,21.9,34.2,296.81,977.43,-59.3,20.8,34.1,5798,10/10/1999,0
184.6,5.1,-3.2,5.6,17.9,22.3,40.2,296.78,974.81,-34.6,74.4,35.4,5786,11/10/1999,0
59.6,6.0,-1.5,4.6,9.1,22.7,31.8,295.27,964.31,-55.6,14.1,25.6,5776,12/10/1999,0
17.5,5.3,-2.7,2.0,2.2,24.3,26.5,296.12,969.59,-57.3,0.0,32.2,5779,13/10/1999,1
161.5,4.8,-3.4,29.7,17.5,23.1,40.6,296.55,972.18,-27.2,776.3,50.3,5778,14/10/1999,1
205.0,10.4,1.8,33.1,17.7,23.7,41.4,296.48,985.18,0.0,0.0,56.0,5856,15/10/1999,0
157.7,4.7,-3.5,27.8,17.1,26.1,43.2,296.64,980.06,-76.4,1001.6,42.5,5778,16/10/1999,0
165.5,8.6,0.1,26.7,12.1,22.1,34.2,297.03,980.0,-72.3,94.0,49.5,5814,17/10/1999,1
161.7,6.9,-1.8,26.7,14.9,21.5,36.4,295.65,980.15,-9.3,140.4,36.9,5750,18/10/1999,0
278.8,4.9,-3.6,34.1,20.7,24.1,44.8,297.71,990.16,-16.1,1916.6,54.3,5796,19/10/1999,0
92.4,1.8,-5.7,15.4,14.1,24.3,38.4,295.89,966.93,-20.1,2922.3,34.2,5718,20/10/1999,0
189.4,7.2,-0.3,30.9,17.7,22.5,40.2,295.43,977.58,-71.4,49.6,46.7,5782,21/10/1999,1
198.5,5.7,-2.1,33.1,20.1,22.9,43.0,295.8,974.93,-23.5,492.3,50.8,5761,22/10/1999,0
160.5,5.6,-2.0,32.1,17.9,24.1,42.0,295.45,980.15,-38.7,84.9,44.1,5762,23/10/1999,0
122.6,5.1,-2.3,25.1,14.9,23.7,38.6,295.37,972.34,-35.8,597.4,39.3,5746,24/10/1999,0
182.1,6.0,-2.4,30.5,17.5,23.1,40.6,297.0,977.4,-24.2,800.3,46.8,5777,25/10/1999,0
71.4,10.6,3.7,17.1,5.1,22.5,27.6,293.82,959.09,0.0,0.0,32.3,5805,26/10/1999,0
36.9,10.3,5.1,12.7,-2.6,22.5,19.9,291.53,962.27,0.0,0.0,28.2,5787,27/10/1999,0
190.0,9.1,1.2,32.5,14.5,22.5,37.0,296.26,982.65,-110.2,23.3,44.9,5804,28/10/1999,0
187.5,5.9,-2.0,25.1,13.3,22.9,36.2,296.61,977.46,-27.5,1265.5,45.8,5773,29/10/1999,0
148.9,5.3,-3.0,14.8,11.9,24.1,36.0,297.49,987.66,-24.7,1015.1,41.9,5789,30/10/1999,0
170.0,9.4,1.3,8.4,11.3,21.1,32.4,296.46,982.62,0.0,0.0,43.1,5810,31/10/1999,0
197.7,6.6,-1.7,32.5,17.1,23.9,41.0,297.51,997.08,-54.3,349.7,48.2,5800,01/11/1999,0
142.8,4.2,-4.2,29.1,15.9,25.7,41.6,297.05,982.59,-50.2,1178.8,41.7,5777,02/11/1999,0
139.9,7.8,0.6,18.2,14.3,21.3,35.6,295.01,975.02,-33.2,9.6,40.7,5765,03/11/1999,0
118.4,6.2,0.2,24.0,14.5,23.7,38.2,293.12,964.68,-83.9,70.0,34.8,5731,04/11/1999,0
84.3,4.9,-1.1,19.6,12.5,23.1,35.6,293.61,972.58,-32.2,380.2,27.0,5685,05/11/1999,0
138.6,7.4,1.4,6.0,14.3,21.3,35.6,293.04,959.24,-69.3,104.3,29.2,5721,06/11/1999,0
48.5,10.2,4.9,-4.6,0.8,20.5,21.3,291.79,953.96,0.0,0.0,21.5,5734,07/11/1999,0
158.0,10.5,5.7,4.8,13.3,19.7,33.0,290.29,945.85,0.0,0.0,23.0,5727,08/11/1999,0
131.6,5.7,1.0,3.8,15.7,24.3,40.0,291.1,959.61,0.0,0.0,24.7,5718,09/11/1999,0
125.7,14.0,11.4,1.8,12.3,22.9,35.2,285.73,929.7,0.0,0.0,24.2,5763,10/11/1999,0
131.5,15.7,13.6,1.2,11.3,21.3,32.6,284.91,926.99,0.0,0.0,23.2,5744,11/11/1999,0
85.0,14.4,12.1,-6.2,8.3,18.7,27.0,285.82,944.23,0.0,0.0,24.2,5729,12/11/1999,0
44.6,10.5,6.9,-7.0,-5.0,21.1,16.1,287.74,943.68,0.0,0.0,22.7,5726,13/11/1999,0
36.8,13.9,10.9,-10.4,5.9,19.3,25.2,286.91,952.32,0.0,0.0,19.3,5754,14/11/1999,0
63.2,12.4,9.5,-7.2,9.3,19.1,28.4,287.14,955.0,0.0,0.0,20.0,5732,15/11/1999,0
130.4,12.1,7.9,-1.2,13.7,19.9,33.6,288.93,957.35,0.0,0.0,25.3,5750,16/11/1999,0
115.1,10.1,5.4,-1.6,12.3,19.5,31.8,289.62,951.68,-98.4,0.7,25.5,5726,17/11/1999,0
151.1,11.3,6.4,0.0,14.1,19.1,33.2,289.85,954.39,0.0,0.0,26.5,5737,18/11/1999,0
72.4,9.5,5.2,-3.6,9.5,21.3,30.8,289.14,946.15,0.0,0.0,22.1,5718,19/11/1999,0
34.9,11.5,7.4,-7.8,1.4,19.5,20.9,288.27,931.84,0.0,0.0,18.8,5713,20/11/1999,0
106.1,9.9,5.2,0.6,10.7,20.3,31.0,290.09,957.11,-100.2,15.9,24.9,5709,21/11/1999,0
34.4,13.4,10.5,-10.2,5.5,16.3,21.8,285.9,920.49,0.0,0.0,19.3,5724,22/11/1999,0
51.3,14.3,11.8,-10.6,6.3,17.7,24.0,285.72,938.52,0.0,0.0,18.5,5738,23/11/1999,0
59.7,15.4,12.3,-11.0,6.7,16.1,22.8,286.54,941.18,0.0,0.0,21.6,5766,24/11/1999,0
21.3,12.9,10.5,-2.4,-5.6,20.1,14.5,285.91,949.81,0.0,0.0,22.8,5741,25/11/1999,0
31.0,12.7,10.0,0.8,2.6,22.3,24.9,287.07,965.71,0.0,0.0,23.5,5748,26/11/1999,0
50.4,14.5,12.4,-0.8,4.2,19.5,23.7,285.39,941.51,0.0,0.0,19.3,5741,27/11/1999,0
53.2,13.2,11.4,0.0,8.1,18.1,26.2,284.65,933.03,0.0,0.0,18.2,5715,28/11/1999,0
